"","age","fold","pitch"
"703",47,42.0412416793603,279.720628430705
"704",62,18.3570716604902,269.928262197867
"705",21,17.6156804026702,270.934249240253
"706",20,31.2382528524516,283.883936728701
"707",30,26.8038771750487,275.494394907558
"708",73,23.4953293196396,256.64050638311
"709",73,31.8656410821605,256.639946463675
"710",24,26.0251853610123,265.367062499735
"711",21,24.1760630676411,267.804106316426
"712",57,47.3770662461258,277.371542305544
"713",26,24.8570996622547,279.01012479286
"714",27,30.492113490406,265.836984035587
"715",33,37.3234409262753,286.682488785304
"716",63,13.1920493658435,249.410760110265
"717",54,19.7987253581548,266.780576766034
"718",32,31.0386584610732,278.61831554444
"719",78,31.2476695687088,258.523117818475
"720",21,23.3288655911168,279.019339495646
"721",45,25.8534802609475,258.17464143945
"722",59,29.1054464571441,272.166765690615
"723",28,32.4081771196148,267.672250455313
"724",51,31.0793447862373,268.031799007416
"725",48,21.6254033476542,257.836279976762
"726",15,36.6793157418809,280.270886194402
"727",33,29.4502662253351,256.591518014765
"728",40,43.3458749359485,270.863055271363
"729",2,32.2226436972246,279.44725627991
"730",67,22.2114948219847,249.856769066048
"731",22,39.0668848768067,282.398228931059
"732",55,28.3904776280931,259.037643147873
"733",14,39.6562824099652,273.585308756702
"734",21,26.8963435549307,265.485737621863
"735",75,17.0832140841974,260.466678522646
"736",38,41.2601869876115,264.982957617726
"737",29,33.9234810340322,285.671444978505
"738",83,39.1364705659727,255.457226588559
"739",23,17.6801931443085,274.964358560116
"740",11,44.2757854125345,272.849670940226
"741",30,35.1395621861314,265.649494066724
"742",20,45.0196812321339,275.496580763077
"743",21,32.3858075417332,264.771293141442
"744",71,31.5181380859003,269.062480527301
"745",19,22.4867983554579,279.56565660519
"746",50,23.0161446601029,258.610832046952
"747",6,39.188958084646,300.561508902747
"748",36,41.9859125421012,287.81669324211
"749",6,38.1367118304511,283.796122671394
"750",52,38.7779038225363,272.195816358017
"751",53,21.9592295865781,257.708851173439
"752",53,26.7131995932438,267.848779032608
"753",70,30.2945224084143,255.418923635794
"754",64,37.6167785089566,254.636993744035
"755",25,36.4733059212795,248.715393685895
"756",78,28.7593657780792,252.911917371788
"757",33,44.0477126315019,286.15921676687
"758",76,31.3799752235186,260.04909765902
"759",11,43.3756738398943,274.033333198919
"760",66,38.6103199407768,272.245162171301
"761",23,23.1838703438473,272.855115354923
"762",20,42.8262550440388,280.091504014418
"763",50,51.3796782243027,276.363813839649
"764",25,25.0871013309685,272.746890875183
"765",21,30.0517284233546,290.897155607605
"766",28,21.9383567353692,266.083843940607
"767",34,16.4154694723128,263.278681685127
"768",51,39.0356539550978,259.660479185693
"769",17,24.8600887802597,270.722665019879
"770",20,36.6626244327949,276.11804090255
"771",56,22.6343818125532,261.372039609092
"772",68,36.5454795453737,266.848445208127
"773",57,38.1702809521893,267.083995519328
"774",71,38.7926007385108,261.593799964126
"775",49,36.4677069587037,268.229179034798
"776",59,51.6026905641632,290.772688016805
"777",21,38.368625237698,271.827849694925
"778",34,56.766354380373,277.310045158315
"779",48,16.6415937625651,254.85879549286
"780",18,22.84190825935,275.339443185183
"781",63,28.9648941791079,265.84002930507
"782",46,25.5850139241581,270.840668673771
"783",62,31.4616525931032,262.672275332305
"784",67,38.0563144491987,281.775529699399
"785",76,34.1878463260557,258.537633640349
"786",49,40.6518752270348,270.914922675185
"787",51,46.6986394740633,253.136730042207
"788",35,31.1119195636706,258.027322646868
"789",15,42.4702180627987,286.118308561414
"790",49,17.0250287774772,267.898154723135
"791",16,45.9595291282929,268.013609023435
"792",22,41.0435546850494,279.810265359333
"793",15,24.344734006743,282.392518020032
"794",60,18.6186726841003,250.504148092058
"795",46,46.1241112368146,261.782075130269
"796",38,42.8879044146062,270.507641332033
"797",59,27.3330692591791,250.930891963981
"798",71,13.9379800975708,257.398947450967
"799",12,37.6208664657844,281.175182620143
"800",5,34.4640717592709,273.644704769219
"801",24,34.5231733286291,259.323684224562
"802",39,22.0544643952805,253.007600519943
"803",19,30.760246755916,273.165043679376
"804",74,49.640885948905,279.250609471394
"805",41,44.4182303377931,267.224848867181
"806",40,48.3848783443413,268.877147082967
"807",36,43.927577628163,271.27165610092
"808",40,40.8107103544166,274.343584506797
"809",64,33.5864254455125,254.996609442094
"810",35,37.5276902020166,278.313522769908
"811",61,51.8354776366918,255.635550229242
"812",21,30.5185121421677,270.738761231477
"813",65,37.6443026351645,272.405815369901
"814",53,38.3122512650373,258.483794791481
"815",58,36.0840447580151,262.904603484365
"816",20,41.9678336160853,275.470820967396
"817",28,29.3066469790794,261.91132442226
"818",11,39.6633348103336,273.584262908252
"819",55,21.453962554284,262.303989146484
"820",48,46.149392039691,274.667751119784
"821",62,26.8683577388783,278.452844572515
"822",56,23.1862668366944,263.9615820103
"823",72,36.9643397757146,270.65044078662
"824",32,32.3883046302454,280.176304706832
"825",17,10.5777714175741,267.732886147569
"826",21,28.9119411047756,270.199630871487
"827",79,28.2980599725265,254.452568181442
"828",9,39.1275522398013,287.545238821764
"829",50,20.8547670802337,264.509282666903
"830",9,36.3712894820505,277.893201901762
"831",71,43.2639556778224,266.116831397079
"832",45,43.5981380828891,267.379786803913
"833",69,20.6163053011744,260.187627480572
"834",49,18.5263714509881,273.19750050931
"835",51,24.1021784822913,269.818723863288
"836",22,36.4541997168713,276.062915994616
"837",64,31.1275682016244,247.854106239411
"838",66,25.7548027252722,255.070837025447
"839",66,27.8189651733616,267.26488351935
"840",70,20.3471479993429,267.862319688301
"841",14,19.5132693899721,258.319895383065
"842",32,21.8847451367312,262.302370905506
"843",7,26.5050503556957,265.217540921062
"844",75,23.7903356254181,244.42739888373
"845",52,24.1628351782174,244.964887494857
"846",47,25.9604626919001,262.394735788129
"847",27,46.197882345072,268.122895865733
"848",47,46.7451716152644,258.435558567564
"849",27,33.2396348382945,278.01414021008
"850",32,43.1369108486462,281.71500390104
"851",21,46.4075612808859,286.624802554704
"852",37,13.7353565821062,267.640852642502
"853",41,44.5143506497165,271.077831905665
"854",31,46.9156041583183,278.363715092394
"855",26,33.1037772085074,268.41806442216
"856",49,33.0039040509148,267.670345853858
"857",28,23.7802627745338,256.915334691348
"858",41,43.9221511097965,277.387209051731
"859",49,37.3320003782732,282.809240156036
"860",20,26.403110816486,270.596340643784
"861",31,33.9798513349568,272.443837663499
"862",14,43.2151485102441,286.026946202576
"863",19,31.0476799264746,275.164023362662
"864",62,48.2546224461091,271.225047078095
"865",16,35.1396304544814,275.410962221806
"866",56,38.6188649610879,264.145788424645
"867",29,32.0455344171216,263.045543694251
"868",17,44.6454070990839,278.547695091058
"869",62,34.4529306637881,261.206133209922
"870",57,21.711957861923,264.676677443272
"871",58,41.655443546506,263.030176064168
"872",38,32.7787288899238,266.644622533642
"873",52,39.8506365273485,281.404044492499
"874",78,33.9507363596016,247.210934221019
"875",55,28.4033033959335,254.080181176243
"876",44,30.5018824557468,260.881517281532
"877",51,30.0073940013986,260.585253726495
"878",14,27.3416798905978,274.551659747836
"879",62,20.1873340944595,258.041965489236
"880",24,27.2828263036462,279.284517907657
"881",60,31.9543334097044,256.358627419947
"882",56,30.6383552757469,265.432262127432
"883",53,27.989956771989,248.967875846816
"884",26,37.3675255097131,271.116525947803
"885",25,40.7003270120558,270.823762182596
"886",32,34.5174933930372,281.689205230651
"887",37,30.3236841421983,267.625456554494
"888",39,30.0883129959596,274.645012542094
"889",34,23.6225322925429,274.252955826644
"890",34,45.5438163486469,268.261007026533
"891",47,41.22623140855,263.36035366254
"892",71,24.8950591143914,258.185888209635
"893",8,40.8724374437956,294.789304933708
"894",35,15.8769603263422,262.196718624913
"895",55,26.7690001763586,264.177295785512
"896",4,27.428477674288,268.543025891153
"897",74,37.4216367654165,248.336282196091
"898",27,34.0016082584722,266.980476906876
"899",61,15.8949097930087,245.77383545582
"900",43,20.0696518047792,264.621448223842
"901",45,36.9084765220608,264.701266403964
"902",63,43.0935379665026,268.955163813077
"903",30,49.455407392184,271.381833064069
"904",60,36.1756019891518,257.028407320547
"905",27,26.6407683601736,259.586273573654
"906",49,24.6678788923218,262.101737116238
"907",19,21.7886275814596,274.305963712334
"908",59,51.6017384987413,259.587927936646
"909",73,42.7859309529736,253.45340993119
"910",52,35.3484221532689,263.806908904716
"911",33,44.3219523035979,268.396470322896
"912",57,42.4551037243561,270.676262323001
"913",44,13.0352770626597,269.973826726676
"914",25,35.7086802900575,283.372816960696
"915",5,41.7887241087868,271.854002035839
"916",30,30.1474256165618,267.800235081243
"917",13,19.1538134253206,262.976566935591
"918",80,35.5562623393933,249.510883591674
"919",48,27.5786631611385,268.778050382001
"920",51,18.3096114765925,250.482720490518
"921",50,30.9502395215016,272.482793931422
"922",39,41.4730574453194,266.206311182537
"923",9,27.0100806056617,278.646959219373
"924",72,23.8486389615487,248.684734603473
"925",67,31.3887606523255,264.957428131475
"926",19,45.096329450103,275.624452017288
"927",53,21.9876837783217,252.402740282976
"928",50,18.3570925939338,278.749611824728
"929",9,40.2340121092945,282.328208090265
"930",66,39.9769712469992,265.574041059237
"931",22,24.7228502418063,275.839780480305
"932",43,47.7328753979779,281.53887620521
"933",76,24.4585896873171,252.78348108407
"934",37,29.1957318662231,262.751861482378
"935",13,34.1342519838868,267.354886721522
"936",68,19.849503563962,243.144236817201
"937",58,19.8722537471521,257.034931286403
"938",49,26.8482315512321,268.097582576355
"939",57,25.0292634093832,251.759125323767
"940",31,32.4860182501641,265.500029373518
"941",10,46.9355797523423,282.076466406404
"942",75,40.9888813944991,258.115724277945
"943",82,21.4677327824596,256.00398244025
"944",25,23.8337313307495,259.955366385956
"945",57,43.706256278969,261.918396977675
"946",46,41.931782180222,262.421860264929
"947",41,28.9768453601467,271.018713940056
"948",55,21.20211742447,248.430548348583
"949",60,15.4047873321477,246.713990227974
"950",26,30.0672351065153,277.310961035481
"951",56,46.7942282504916,272.239785173053
"952",59,21.9331265630741,260.555849474147
"953",26,21.994326982869,263.162709436547
"954",46,48.8343954079129,276.773530138337
"955",48,22.8697050564166,266.334652719193
"956",59,44.7527356666223,270.547472702742
"957",61,32.1905376502706,269.934550050417
"958",20,33.7201278942594,265.363676512472
"959",34,43.8215155567071,278.025791462736
"960",34,17.8215971555006,272.159466467909
"961",29,26.3607131129917,282.816721680235
"962",62,30.4782497366708,265.078694503527
"963",51,44.8096550586545,269.232870015005
"964",33,15.7822648314584,260.030160940558
"965",63,44.5442569962964,246.715359934457
"966",20,40.9644837781352,286.391802256056
"967",74,47.770706987402,261.014704071611
"968",17,37.3576150107285,281.313302114498
"969",26,24.8911149586098,261.122653170025
"970",56,40.6423851607733,266.216018855231
"971",67,15.6697473933997,247.51611177177
"972",6,42.2950284157238,272.761984672895
"973",69,41.1531821057419,263.917099775179
"974",3,18.3040767885456,270.125892362467
"975",30,17.9405345180964,272.378531609912
"976",20,28.242281238595,278.798893978913
"977",53,37.2394870394907,274.235371102865
"978",45,51.7625966494453,287.193183275016
"979",50,29.4002169444638,263.277125374818
"980",17,36.7138660757714,274.118600627953
"981",5,19.535987870772,261.531359455387
"982",41,37.8418084366854,267.300659387412
"983",46,39.8445896231051,272.57682482841
"984",65,17.3136649913141,263.956140352931
"985",4,36.090535213126,276.664641074624
"986",27,54.4116874802822,278.984757532455
"987",12,40.5625499342182,280.233042085533
"988",64,20.5341539456853,242.701188630186
"989",53,24.8547258219046,278.12838214902
"990",65,34.6406151689059,249.382244529289
"991",79,44.7240349150603,256.830465089637
"992",11,22.2967033566569,280.499603757164
"993",56,39.4174653467652,269.115301907397
"994",23,35.0210463630038,263.02924669026
"995",34,26.0005941598132,274.447062847108
"996",10,35.8699091393408,276.332829570291
"997",77,28.458724330201,264.600124530019
"998",62,32.0175766301737,251.615456305516
"999",55,30.9425882048788,264.373253581259
"1000",30,41.1627573040019,260.278317814536
