"sex","foot_size","salary"
"Male",28.6684904472227,71955.7945169537
"Female",24.3385292672889,66333.3401299176
"Male",26.8927912516887,80344.6775756488
"Female",23.2113105268392,40021.74077179
"Female",23.8638912844181,55066.7051933557
"Male",27.7741118552616,67570.510729245
"Male",27.9731669360292,55446.9824427574
"Male",26.9559765579109,81992.182832408
"Female",22.7915517887576,69138.0022388577
"Female",22.3426203610171,71671.7231125245
"Male",27.0068330151148,55117.385011497
"Female",23.3105073187027,64801.9316258161
"Male",23.9645017407721,89102.4276843004
"Male",25.9054359836068,70300.4070517842
"Male",27.6832107834124,67843.4105197331
"Male",27.0717956362276,78580.1606652147
"Female",23.5515846473711,48109.9001365267
"Male",25.7541065380287,64251.4515046425
"Female",24.8864708757487,54450.1488810597
"Male",26.8807713944907,65502.8109984844
"Female",24.7068951722006,67278.1860861847
"Male",25.2778822735966,60025.7389537447
"Female",26.2323571993051,56604.1814650222
"Female",24.9477717367976,65175.9793915469
"Female",24.0971124892253,38922.6700014323
"Female",24.4141697202139,31527.5434197069
"Female",24.8100121866426,65970.0097629182
"Female",22.4597191028591,81968.5229083669
"Female",24.7284387570735,41187.8008227251
"Male",27.0759973717105,74093.6624264352
"Female",23.0716947751362,69969.510199409
"Male",27.1715724999016,67393.9311465613
"Female",22.7283274569568,42984.8255121029
"Male",26.7241347743703,48561.7635140899
"Female",23.7361755423166,38649.8856378124
"Male",28.0915421013681,82605.4897621106
"Female",24.236421850068,52952.4385768437
"Female",26.3725646470107,21573.577113138
"Female",24.8546269299734,56522.904571312
"Female",24.9852447013598,53835.3526389164
"Female",22.2884953874012,76017.8789138379
"Female",25.2351343981196,57812.5652833656
"Male",25.9383136050035,61240.7585544653
"Male",28.7000721593857,64147.5112725472
"Female",23.5535572140964,29057.939669449
"Female",24.9576412205697,62876.5493698275
"Female",26.0947019768654,47775.5691014969
"Male",25.3685470537937,87175.4591990355
"Female",23.9629620289902,53510.0045765499
"Male",23.0739156826128,100940.284569553
"Male",28.0318890881238,41191.7689445476
"Female",21.2230248923953,35675.4266594192
"Female",22.1639718548043,71365.003703896
"Female",24.3944440724281,85820.1972623683
"Female",26.2383415526452,48891.1050293247
"Male",25.5182675215234,96728.415822447
"Male",27.4292077916708,89211.846400181
"Male",28.9995748086526,81034.4098777179
"Female",25.0421262838612,32269.1049325203
"Male",26.40032032086,76157.9796341018
"Female",22.9704747604813,61016.3392574239
"Male",25.187684343601,75939.0603995202
"Female",25.0169600209459,67459.6433496636
"Female",22.2550962586439,51032.6322275432
"Female",24.3107338927887,48288.7531654948
"Male",28.4555636861144,60153.315660519
"Male",26.3863593777315,49760.9528557546
"Female",23.1160177207772,45718.4216921895
"Female",23.3794297593772,55510.4344871325
"Male",26.4581914479603,98195.8381386547
"Male",26.9117384537891,57536.0730791681
"Male",25.0787720704031,87044.8489766695
"Male",25.4122124960246,87754.0339015499
"Male",28.0551596861305,76956.5526843702
"Female",23.061104485026,44072.9317778751
"Female",26.3230590012046,29518.1105009492
"Female",22.5977407917665,52015.6209388598
"Male",27.2110208314006,88372.3646789605
"Male",25.395921569541,110004.968113215
"Male",25.3302558953658,56637.9547502281
"Male",27.4127876415903,59108.7013536516
"Male",28.5816838527331,66640.5976714854
"Male",27.4312802635834,82969.5773920835
"Female",24.7113136735298,49199.6792503744
"Male",25.9944068653793,63039.1570739162
"Male",27.924404203159,66231.4641711091
"Female",25.1624036710305,53867.6116540171
"Male",24.7374299352555,63235.1893598003
"Male",26.9427472891813,65888.1756267417
"Male",25.1841973116686,61190.9266304558
"Female",26.1508478570687,70615.430628703
"Male",28.9044308039305,51077.7072059439
"Female",22.8433987016242,34429.0082843714
"Male",26.2239211133802,51143.0359073754
"Female",22.305040368908,77003.8729029555
"Female",22.9829179761895,59662.2931383643
"Male",23.0571952289734,61562.6799795026
"Female",21.7015897687875,29282.4561567907
"Female",22.3080280770141,65141.0411393639
"Male",27.7823161134816,64998.7766396745
"Male",25.4377345648719,111928.150703184
"Female",22.0557481607998,27356.6978079201
"Female",25.2742616476639,33074.1812860842
"Female",25.6771394807818,20538.7775975299
"Female",25.755794767638,65558.4940145396
"Female",24.5912828550698,66907.3741038498
"Male",29.5572649772111,55242.4109468082
"Male",26.4433769095536,50949.3811367775
"Male",27.015634655865,86899.4857349915
"Male",28.6385583474402,86775.805466686
"Female",21.8251169298106,43869.5701916874
"Female",24.7714879590924,83118.2172833194
"Male",28.399486879225,58218.4822697828
"Female",22.516311777119,59276.6354461974
"Male",25.3749103934847,58795.6159511935
"Male",27.5570936694459,76034.8750658545
"Male",27.8229471892924,72156.3558029536
"Female",23.4036370461215,63796.289105019
"Female",23.2117430198179,43210.8114010523
"Male",26.0369093073448,90436.9705635222
"Female",27.5822257822778,65407.0196575152
"Female",23.9951268315823,60185.9430909237
"Female",21.3607047587677,69236.7297034326
"Female",24.177416355286,37752.5610281751
"Male",26.9089837254292,58638.4239780834
"Male",28.1960852050887,84766.5475589282
"Female",23.9557001040256,45994.1548887007
"Male",25.102093644381,68302.4670737303
"Female",24.2359517082341,37160.9685663305
"Female",22.8596012536024,57537.1812007615
"Female",25.3914489220158,59310.7747734805
"Female",25.0499987609762,35462.3402762623
"Male",26.4696891389311,70562.8470231925
"Male",26.8253571368025,84967.8155362971
"Male",26.3372061558638,62991.9827345015
"Male",24.5027535566065,89450.71824532
"Female",28.7525789299777,33089.6397269608
"Male",28.3614549239434,56438.1959728122
"Male",27.6079075046237,60721.0228039944
"Female",25.2483777739002,34854.4885272094
"Male",27.8351351581684,73303.6734319232
"Male",28.0742174411437,50625.6216902115
"Female",24.4074439610718,47628.6268886178
"Male",27.9095451328463,69707.6184843141
"Male",26.7468985898403,47377.8605011833
"Female",24.3931332476874,57498.4850729378
"Female",26.473257102724,28663.2846717515
"Female",25.611749039189,57178.1899574561
"Male",27.0790485421992,84716.1932655183
"Male",28.450513866366,67240.5425629868
"Male",27.0968323576091,49678.3340057523
"Female",25.2206756063515,70293.6916921628
"Female",24.1154971569762,60751.4617310612
"Female",23.4348921875891,50891.4311528299
"Male",26.5253348840858,64126.0899439573
"Female",22.9002805599147,38310.1523358768
"Female",23.5655118884323,56504.967602671
"Male",29.4954702329414,71847.3291780455
"Male",28.0251890669424,37950.0339068947
"Female",25.9673440432647,30070.0342769875
"Female",24.2758972187278,42167.0175311248
"Female",23.0298177184908,69018.8576640815
"Male",27.0456107020222,72776.786294403
"Male",23.7106405551509,71308.7146718917
"Male",29.218399656158,56002.8686237794
"Female",27.129713795227,40914.5233626651
"Female",23.4679770477385,89115.8763415002
"Female",25.0440947923313,60726.6041306128
"Male",28.6438064276795,58218.6951124935
"Female",26.3538983645495,35381.6589001794
"Male",22.9351749524766,67674.5739024894
"Female",22.550016806727,57039.1443657164
"Female",22.9202899288375,42991.7518186405
"Male",27.5250845656731,62544.5497381501
"Female",23.3426465333406,47007.150649859
"Male",25.6298598918663,70203.0613279034
"Female",24.8160829087185,70672.7257430831
"Female",23.3549260040864,80836.294634247
"Male",29.6578439046834,75118.5435110079
"Male",29.1157277623713,74262.491090909
"Female",23.131208648407,46818.369039948
"Female",27.4400666354844,70424.4104868735
"Female",23.904412675103,51340.7340103897
"Female",25.2210310365166,60248.5592978621
"Female",22.7131231087779,49046.3632701961
"Male",27.33114311699,51859.7404514033
"Male",27.33692235326,77123.9394932442
"Male",26.6311953708024,55273.2527175978
"Female",23.7533226839255,35565.4563245014
"Male",26.1293626794471,46246.0408744593
"Male",26.6285754551902,65321.3137767571
"Male",28.2748613623326,58270.5384630911
"Male",27.7356189393117,72996.7511029616
"Male",24.9728374122534,77651.1068995494
"Female",22.492203879473,55084.30378317
"Male",28.1632284231918,91383.2456393139
"Female",25.3494723945368,74629.5798964093
"Female",25.2622025854206,44404.6455054421
"Female",26.8044492821411,40601.5467355065
"Male",28.2938606744315,77721.4143839688
"Female",23.3481873483426,53615.6528560184
"Male",25.0032311451879,52557.8822118408
"Male",27.4390046287841,105039.355274487
"Male",23.5567470918381,78809.4943586923
"Female",24.6840291985118,49384.8803523557
"Male",26.7647460894656,85665.1025090019
"Female",22.0178209434916,63036.5653214759
"Female",23.6130320706377,44072.8207671446
"Female",22.7439477650642,49187.5904113099
"Male",24.6369202673422,87986.4860025014
"Female",25.1349009306791,58236.2216572504
"Female",22.5312389278597,63497.5314158719
"Male",23.192703749125,81839.4317670662
"Male",28.6924399967246,79304.495156831
"Female",25.1667032430682,46837.1032157523
"Male",25.3760572228957,47540.9624895055
"Male",25.6949625109694,88935.3190065502
"Male",26.0709546946694,51256.7767076156
"Female",26.088628981085,40648.0440077871
"Male",28.0628464537077,81588.139711173
"Female",23.764550986876,52143.849887254
"Female",23.626146159592,19803.7469576087
"Male",27.5998566358887,100745.873587554
"Male",27.5974101175329,89752.4572452919
"Male",27.4164021370798,62223.471210525
"Male",29.8103172890421,88131.6601267457
"Male",26.3563102618009,52084.4831936442
"Male",25.6561469647105,72457.5408777667
"Female",23.013498890896,76394.3576873315
"Female",24.8788547512444,56661.1940811856
"Female",28.1497172884973,48771.4201458335
"Male",25.5976282005088,79688.151136067
"Male",25.8808864973839,63977.1197523127
"Male",23.2159218114203,81112.876613011
"Male",27.087181124739,64131.536553224
"Male",29.6727123969075,100652.626048515
"Female",23.9574572682869,47301.231031218
"Female",24.9985524807306,44861.8644993509
"Male",25.0897949620349,84121.0708926956
"Male",26.2429933934185,77893.7772338348
"Female",26.7034579696368,52088.8110399342
"Male",27.0905764350228,69464.8555595774
"Male",26.2757984814388,62767.5609005809
"Female",24.8317638835428,62975.7479207961
"Female",23.2276431679042,62388.8514009699
"Male",25.7798978615996,46593.3415779118
"Male",29.0573043050736,69712.1910943778
"Male",25.9736265971381,71197.1250813146
"Male",27.218128345427,53945.7939349563
"Female",24.8945110301413,29210.0461958451
"Male",26.438541400686,75979.5846393888
"Male",27.9951416129311,57715.0823443967
"Male",26.9225037447513,72395.4000524998
"Male",27.260918784325,81812.5039749303
"Female",23.6533222531657,53416.8243717074
"Female",24.5159884403024,49572.9151620328
"Female",24.2645252496575,39940.7651470667
"Male",25.2489281661836,69971.8527180011
"Female",28.4725874219587,40714.3588765356
"Female",25.2272756370536,53303.2468423612
"Female",23.530598975629,68983.9591475635
"Male",27.528691467467,64466.9181953196
"Female",24.9053911340273,39397.1071139864
"Female",22.6595522888391,67057.4639542606
"Male",28.7203962655252,84479.8271023157
"Male",25.8887419851887,58725.5547200098
"Female",21.717680788444,56358.5444278691
"Female",23.9950868968171,57093.0635938929
"Male",26.7840983848077,56316.8701144758
"Male",28.475137773617,77225.267021429
"Female",23.9705323408839,49967.8199240125
"Female",26.0668215910584,41375.7496702929
"Female",24.11559220984,66109.6762615523
"Male",23.0181313235284,64055.256872607
"Female",22.9369355843281,31990.5757044722
"Female",24.5745443351746,44332.1153887466
"Male",25.4818962459415,78956.6461370713
"Male",31.3514824182413,98756.5375665076
"Male",25.5933740826481,68972.6848011186
"Male",26.5365550916044,58820.8149883507
"Male",24.2925002948392,61445.3467822971
"Male",27.3563828108607,64001.756933612
"Female",24.0851961664393,39472.1476102328
"Male",25.9122719197765,50108.987513588
"Female",25.9079341078026,40038.623431821
"Male",26.4141485110661,71669.1378444747
"Male",26.5500034141082,56670.3163002005
"Female",23.9826631846887,32693.4278173391
"Female",24.3583100572715,60560.3055437391
"Male",32.9379824973264,56513.3314125214
"Male",23.2756475909114,65983.2582821494
"Female",22.5432735682445,71959.4302416949
"Female",22.537307729509,38920.7528674958
"Male",28.1632442236828,67600.2621242679
"Female",24.3170689361457,64432.0834541747
"Female",24.2723136751094,48667.0786135571
"Female",24.8195957939529,52086.0749821754
"Female",23.9871075018409,69080.6926084312
"Male",23.9075566882252,83250.0390209489
"Male",26.1495098223465,50410.5880625446
"Male",26.5740748642547,42643.9640615321
"Male",25.4787232200765,68590.0245363773
"Female",25.1555019779723,78370.6023118002
"Female",26.618960049534,77275.2009832278
"Female",24.0956198361622,56011.3130294189
"Female",26.1085741406334,35119.9489258591
"Male",26.228717850718,107111.747804023
"Male",28.4861249367907,54482.2757913926
"Female",21.3662867178069,57972.4640358202
"Male",29.3321640556911,93085.798074366
"Female",24.9375975167712,36995.9551615199
"Male",25.9850103178448,58390.9855602652
"Female",23.536634163718,72550.0270770588
"Female",21.3834572742864,68938.1432133992
"Male",26.6894164984835,75311.8876690659
"Female",23.7488241105741,71965.0621898206
"Female",23.0668462989205,73177.6827564306
"Male",27.0037661646667,76029.769784223
"Male",27.2804687615701,73515.5609572345
"Male",29.4510787620843,79283.3036966146
"Male",29.6265087206917,82550.0697316231
"Female",25.3783196826255,76727.4946744718
"Male",26.7785529810989,88785.6583677055
"Male",24.5107908330903,9855.58453247909
"Female",23.9522008670066,71171.2277361901
"Female",24.2129340686759,62844.9604389935
"Male",29.6127705547253,91996.0500358336
"Male",28.071704916566,80306.9118404562
"Female",24.4472653752908,44159.3474484275
"Female",23.3298583622504,60550.6647025012
"Male",27.2732442807508,61796.4872573566
"Male",27.6758566197347,60795.4919874146
"Male",25.3139922730904,76408.7636056149
"Male",26.8119344480836,54015.544283829
"Female",24.0656241793426,50024.5404876251
"Female",22.9620552583627,56377.5490539745
"Male",28.4088341345342,81505.6149783035
"Female",24.3667320441216,74432.8040409435
"Male",25.2581968741675,70044.1575488084
"Male",25.3980983046411,61606.5252656928
"Male",26.5512647102193,53745.9678136739
"Female",27.3714549362155,65227.2078102376
"Male",26.8221552683173,67059.9183807635
"Male",27.2586467659387,50238.8540863737
"Female",24.8240819183147,74539.4846245166
"Male",29.243877966071,76954.3668187968
"Female",23.5248127631025,80130.6155291622
"Female",21.28723533382,25448.6231538169
"Male",27.8568692164769,88604.8927443475
"Male",28.3087612019319,61262.5955871698
"Male",28.4096535124187,67624.0314497948
"Female",22.9790053217473,61260.4425907529
"Female",24.0038309816505,35380.4644493516
"Female",22.9675572417475,64469.5084324474
"Male",27.6727911555977,38026.3486857233
"Male",27.3903625116581,71369.0189869443
"Male",27.9823575616647,70508.6497150536
"Male",27.2261200099904,63250.995770101
"Female",24.897006137227,81993.6812446172
"Male",27.8990692812873,57473.7051636332
"Female",24.6178707848186,42657.1998220767
"Female",22.0808239314465,75249.11761938
"Female",22.4381896417071,55305.249099623
"Male",28.0617088358131,73507.7891517951
"Male",25.8974359867213,75434.315117711
"Male",27.1235240520076,82956.9494537263
"Male",26.893180151321,67328.2160523886
"Female",22.8918592736434,55752.8409648652
"Female",23.112404853367,68067.7512026113
"Female",22.2345768918718,64700.4719950201
"Male",27.4988057116144,94275.3185019242
"Male",25.3173335508842,55834.5430225905
"Male",28.3794343482,69815.1346550955
"Female",24.2283651812154,63097.7953402511
"Male",27.6118043415803,103842.670744227
"Female",23.3075989695206,53530.9430706214
"Male",26.5819950891036,80259.3385377807
"Female",24.5540221088872,14432.0200538867
"Female",26.9058532484088,53831.8068563185
"Female",23.6658862600967,46852.1716529376
"Female",23.6417345085402,50063.4762915884
"Male",28.504398574736,69185.493962943
"Male",28.2334026845378,47734.2657261722
"Male",28.4685873628176,60264.8936226749
"Male",28.5493342725569,71231.3714582596
"Male",25.3417191015372,93014.9717820237
"Male",27.5463217730099,67432.8149420645
"Male",28.2547793364144,90032.0204273745
"Male",26.8342112028318,67306.314863867
"Female",23.7588528939162,72733.6849918024
"Male",27.6685361187646,97438.3295704944
"Female",26.1783172019452,61931.212021301
"Male",29.0269898284216,82955.3568903476
"Male",28.107732815641,81746.224705269
"Male",27.3891421552496,68243.1994899569
"Female",24.3092930688393,79824.6298851969
"Male",24.852386451779,49725.518771346
"Female",22.8225793548581,49369.4109503604
"Male",26.8681435588422,57922.1634468802
"Female",24.0503453158457,46242.7959358644
"Male",24.2899346917127,52906.7813379862
"Male",25.3259233494349,74955.8060683139
"Female",24.2887782487083,59019.5083102286
"Male",26.0603059302325,54438.2316990937
"Male",23.6423427878923,72169.8205547478
"Male",24.5026449438862,92585.2078322003
"Male",29.2302372166476,61165.9236661041
"Female",24.7670024689026,71083.1226613997
"Female",25.6716440201457,69876.6175925704
"Female",23.1600431859673,56375.1314951746
"Female",25.5293926887983,60411.822535572
"Male",28.4937034876728,54376.6757016951
"Female",21.9116401912464,89539.0897185889
"Female",27.1712699056131,73271.0243336944
"Female",21.5235318282238,73179.2326314145
"Female",23.9193720335633,37596.3676529834
"Male",28.1250183523536,67853.7482933032
"Male",26.7877784866021,94947.0087516814
"Female",26.2629444011298,66632.2349326201
"Male",26.1338691264899,96189.7549914345
"Female",25.4687624200807,57432.7802860563
"Female",22.8653417775288,60891.348798272
"Female",23.0218118176717,52944.7078026277
"Male",26.0168866220463,65150.7535738961
"Male",25.7710437155432,66275.5579379569
"Female",21.2569085258273,65095.5164279737
"Male",28.3071885150716,86783.322133607
"Male",29.0079635427811,76660.5892585386
"Female",26.1116955262823,60097.6221371786
"Male",24.222494843313,64739.1423563003
"Male",26.6917598138767,58474.724918357
"Male",27.6033345129069,65873.2662957101
"Female",25.0925940454374,30017.4566464971
"Male",26.2257023304985,53379.5952882628
"Male",28.1136574329606,74533.4015109486
"Female",24.5252508658619,70822.7682118406
"Male",28.0070884296101,96688.1664351984
"Female",24.1613983926294,45129.1247563389
"Male",26.4516443128295,70015.5223757397
"Female",23.8512639913994,51273.7943748291
"Male",25.3466645404496,74236.3668318051
"Male",23.6511224148152,98574.1816741506
"Male",25.7472660240908,72213.3243457946
"Female",23.7331756582885,57402.4648340657
"Female",24.2707515689563,58783.512963058
"Female",23.4893277843445,51642.6045664811
"Male",31.3553662559017,88451.5878409501
"Male",25.4625978044531,64474.7128190878
"Male",26.0269598418501,81968.5567884013
"Male",27.2084761029341,74261.6365511908
"Female",23.0050508830583,67859.2113602014
"Female",27.0188674334516,63567.0638142301
"Male",26.894773247408,71215.3291436291
"Female",22.7982092865413,38565.1356105907
"Female",23.0814371714953,53743.0902062386
"Male",28.9657031736723,83022.2012344858
"Male",28.6406516671073,59580.3393410492
"Male",30.0434265674032,67382.1716164768
"Male",29.0212424868289,67799.7773743135
"Female",21.3335442933312,49616.6020646764
"Female",23.4398758338668,75040.715692393
"Female",25.8506371503192,41946.5106344817
"Male",24.0118537253547,88799.2804135849
"Male",29.0502363021194,55084.4203561315
"Male",26.9025713530062,91248.3045212444
"Female",21.9304815088024,36148.3473357703
"Female",22.8625768630395,49763.5055571373
"Female",23.76473320113,96571.8530448483
"Male",25.2825604919716,91237.0313820202
"Male",27.5944381374803,49090.4315837695
"Male",28.4226132384852,59943.4539579975
"Male",28.6513144087038,90134.8062373146
"Male",26.4237672539737,87829.4171497365
"Male",28.8925847194219,88148.0773938717
"Female",24.012816776928,54159.2278102532
"Female",25.3214724420817,86438.4865477643
"Male",27.4649042380405,81539.0965583635
"Male",26.7448347707727,92041.9602664771
"Male",26.0135884230453,56507.7268345434
"Female",23.6774819010075,70118.3931084219
"Female",24.140584600412,45124.5378123356
"Female",25.6376667443883,20356.3841716751
"Female",25.3874368462317,81250.6649517035
"Female",21.5859585658452,55154.8776280351
"Female",24.9024076822151,72756.47537115
"Female",24.4304058438515,69494.2665426264
"Female",23.3552653463546,51388.5379768213
"Female",23.5847241590048,25794.2759509363
"Female",22.3134143133893,51514.1029617615
"Female",24.6384986110452,51213.7397604562
"Female",23.260952670614,45003.6967349006
"Male",27.7145484924786,87190.290345648
"Male",27.6160364789106,48807.4226603117
"Female",23.3013142283225,44550.0412645212
"Female",25.9277540908837,75685.4974139493
"Male",27.7295549775033,72154.9051245639
"Male",28.1463146486744,77061.6964458005
"Male",27.1603503030165,92375.1389497155
"Male",25.6562644094464,77611.7731645527
"Male",30.1826517461987,62891.8933581137
"Male",25.5327253354089,69345.0406753839
"Male",24.24633283174,44915.4313671183
"Male",25.7120788367481,68654.9187008448
"Male",26.4808712238837,49010.3040136793
"Male",27.4212384000814,71792.5404723246
"Male",25.6500339792094,68048.7558204785
"Female",25.0317613952227,44933.9981559998
"Male",25.6879453301366,93185.2098852649
"Female",23.8290201144739,38472.1230985452
"Male",29.6377210791747,77525.9365405521
"Female",27.0005331233984,61396.9397745208
"Male",23.5851640461795,70619.384441554
"Female",24.8845948214154,55167.9519123391
"Male",26.4665194907759,108463.358903198
"Male",25.5749175346613,48346.906850465
"Male",27.5601019968101,86759.9587879172
"Female",21.9925345337199,60973.4417246596
"Male",25.2011738051353,61756.5470336593
"Female",24.0104938544521,40599.8508547855
"Male",29.2180124302716,54999.4237645919
"Male",28.4640523004151,58824.1397542918
"Female",27.2110150422691,41348.4985109635
"Male",27.4738907819203,78978.0804307815
"Female",24.9191507811127,37142.1059223705
"Male",27.3125151230256,70957.5835475481
"Female",23.2876464599376,39151.4206098013
"Female",25.16709504222,61893.6288104647
"Female",25.1319126430365,55703.7753524334
"Male",27.2541173609847,87909.7627674213
"Female",26.3833027547511,28296.2274035041
"Female",24.6247839287167,32895.4266628346
"Male",25.7240132732507,61943.6472840105
"Female",24.5602405478757,63869.4420142561
"Female",23.2892989201085,50503.0816206606
"Male",28.0930648267111,81268.3574296401
"Female",23.4089313434447,56239.6677299988
"Female",23.9540045516186,44895.9159500529
"Female",23.978615932417,41940.9290761879
"Male",26.1984569006704,48987.3417066941
"Female",22.9406616854665,10654.0523676194
"Male",25.94986736665,62759.5301220265
"Female",23.8738218525585,65008.8343846386
"Female",25.0984152927038,33457.9957530013
"Female",24.0257655518031,74080.9092370692
"Female",26.0430546469331,62050.5906728976
"Female",24.4691170876301,69680.556315548
"Female",24.0212903933729,86089.835038258
"Male",27.834534496768,70503.5050802755
"Female",23.7838858516736,80572.0209171863
"Male",26.7758708633316,78906.5589161706
"Female",24.8081812320171,74093.5083671226
"Male",29.7770522283734,87450.3410180973
"Female",23.4421279708329,83969.7188610612
"Male",25.7671565427064,52747.9439798418
"Female",21.8224504570769,50649.5358484575
"Female",23.2912435399951,59789.4891443837
"Female",22.0043216994945,35117.696838405
"Female",25.0831075547139,49763.8560615854
"Female",22.6223036182223,65838.8597764668
"Female",27.1813816977954,35396.4392534519
"Male",26.1596402143844,70457.8845379499
"Female",23.6309668170925,59192.8860285071
"Male",25.4424155921427,77708.4800584918
"Male",25.5959274870279,80146.8605139247
"Male",26.3668449269256,63103.6989894984
"Male",25.5265468797417,68175.5784436809
"Male",25.1137060752384,39359.5493249071
"Male",27.1602889371882,64586.7114527285
"Male",28.4906316401417,79731.0167027217
"Male",27.4013685290421,95645.4893797395
"Female",25.3481715969292,73248.3776860731
"Male",29.1712099732858,76804.2356085931
"Female",25.0301847199348,41847.7190918933
"Male",28.0546431305888,79409.6800076834
"Female",22.5738395054277,32881.4975197466
"Male",27.8635977688511,55355.3703296267
"Female",23.8328924530135,50067.9955734421
"Female",23.8287319108976,53568.767256909
"Male",26.7243112431535,51461.4208267541
"Female",23.2596021524731,67383.1555263632
"Male",28.7621616030869,93029.532027246
"Male",26.6091418033143,67832.4784687746
"Female",25.0330055201125,65050.095030677
"Female",23.1769404802284,24836.7663229911
"Male",25.2691957406478,46397.7488560142
"Female",24.4691523617313,53389.5009123632
"Female",24.4525205894039,52497.5666701367
"Female",24.6986057925585,44855.1017957176
"Male",26.3836573705773,50196.9083949873
"Female",26.2752056551958,49176.9108886204
"Female",22.4088894272284,51861.4605594505
"Female",21.731658325898,60576.8262936721
"Female",23.3371052041723,29861.4141248089
"Male",26.7506479381952,80682.7161593069
"Female",24.7791840200702,67273.9361967032
"Male",27.8455393063968,86419.902361475
"Male",27.4081514008615,66870.2724875365
"Female",24.7141120006629,76362.0538864367
"Female",25.7286287231057,57378.5665754017
"Male",26.6121964280433,23212.4602168436
"Female",22.6555458850708,79916.5249160466
"Female",25.4482320255669,51244.2982742581
"Female",23.9761416256615,38101.9449793106
"Male",26.8757598238541,92704.8769004898
"Female",22.4550557086448,60981.6942189142
"Male",24.8537823650637,53859.4045712328
"Male",24.9477294991756,107279.00475884
"Male",26.782641592349,62220.6124635923
"Male",24.733321047572,90154.0614838248
"Male",26.2151533461562,60431.9453233328
"Female",24.0507751841121,50890.2365442589
"Male",27.0304503604144,51845.8925926151
"Male",25.7880069084465,98123.0689248925
"Male",29.4290762410048,75781.6000106824
"Female",25.9534494676702,70055.9984673136
"Female",22.7881246587948,99063.5242918122
"Male",25.3644651883927,65655.1451868199
"Female",24.4349550571157,78605.9600604067
"Female",24.7710227227035,54597.5977068194
"Female",26.5860188308346,52799.7686768238
"Male",24.5936516253502,82726.4648163622
"Male",27.6071834664931,79911.705474012
"Male",26.2736043877044,70092.7951208253
"Female",23.701366789875,47190.4506247856
"Male",27.1106913063321,48417.6608379323
"Male",27.4744873649931,66563.2723405275
"Female",25.7061832258902,42964.9371463523
"Female",24.0256047215346,68149.7082387645
"Male",24.8699713791455,88313.8827598954
"Male",29.061900982631,66869.4921031682
"Male",25.8033084891642,79876.5134023891
"Female",25.4156786363256,65400.2022047633
"Male",28.0852318581905,91623.0958776975
"Female",22.8508074351036,54142.0384556371
"Female",24.7528005671025,54505.4459160232
"Female",24.7973257903725,71678.3464548973
"Female",24.534095992641,32824.0716299273
"Female",26.9269125462038,66668.481825781
"Male",28.9117383562615,77122.1705035863
"Female",21.8907147838762,41822.0833895048
"Female",22.6866087485524,53426.2593563056
"Male",24.2254538861681,43315.5055329618
"Male",28.9775984485456,75844.7865480746
"Male",25.4561960077673,77150.1427309759
"Female",25.1858016506856,42170.656853051
"Female",22.7492890733844,27220.0527036015
"Female",24.3192650901329,26636.5491842653
"Female",22.5333703666343,43816.4113960852
"Female",23.2323900775714,70585.914090589
"Male",25.8042307540787,70588.3124441022
"Male",27.7814322295031,52023.310204344
"Female",23.5107708488802,56524.1811575994
"Female",24.8427570131927,52874.4507746342
"Female",25.6204095241211,53583.2386053543
"Female",24.2718728772856,66396.6038741125
"Female",20.8013628364224,53617.7319727262
"Male",26.3178630001377,67326.6498065632
"Male",27.9857547191014,44153.2947660345
"Male",29.7617247675175,65741.2340441409
"Female",24.3626433595858,37731.9848409
"Female",22.5732871496642,82588.960612076
"Female",24.1953299811338,34884.7436207068
"Female",23.4015897860811,42171.1777425906
"Female",23.0056693738972,34170.4836465729
"Male",28.7877693579981,49990.8752739624
"Male",27.9064270359126,58870.1747207954
"Female",24.444371094263,81953.8255157451
"Female",23.2185156602861,78738.6296142864
"Female",26.0048175506006,56927.4857701097
"Female",22.1827889571782,61740.6129925171
"Female",26.4037245746292,39973.1880291713
"Male",27.3945387191421,54545.6143823201
"Female",24.824769547165,41059.5911248337
"Female",24.0418294886506,53720.266187091
"Female",25.1038010341108,44507.2452543223
"Male",29.0599385746763,50812.1850823866
"Female",24.2344575431367,60371.7716375338
"Female",22.7897468906744,50981.4581476057
"Male",26.5951646733261,73083.9236381716
"Female",21.3181511018454,45160.8862328101
"Female",23.3244085575776,43617.1568070236
"Male",29.0175968438566,93956.4003444078
"Female",23.2996268507812,51416.6834223698
"Female",22.6639683733101,58365.3024021147
"Male",26.8386682691589,67644.7417216191
"Female",21.3302757043723,72874.1463606341
"Male",28.1949721736871,87026.8584226895
"Male",28.1388200807378,74720.0337348061
"Female",22.6519634983573,65007.6493191535
"Male",29.2533800531563,52429.4530397305
"Male",28.0349286656852,52168.8569519663
"Female",22.8720839508044,64791.6659594195
"Female",22.7969461432944,54977.7557611119
"Female",20.3248444800181,59987.3875122704
"Male",27.7329527773002,80253.1349662817
"Male",28.3661429464746,52560.5770278615
"Male",25.2725431727008,71548.5455993355
"Female",22.2288568797574,41018.0422789934
"Female",24.4608210292387,43937.0537476549
"Female",25.4804220969843,63737.8195542597
"Male",25.7943920532089,63180.7489918126
"Male",25.169275720993,69454.0956559961
"Male",30.9422091882023,73170.1730699402
"Female",23.4065775254857,56868.4716549956
"Male",25.5440822246053,62790.7275110814
"Female",23.4204198073009,57302.1944082785
"Female",23.3839276210142,93329.8795493445
